"INSEE_COM","STATUT","POPULATION","TX_LOG_SEC","TYPO_LOG_SEC","POP_CHOM","POP_ACT","POP_OCC","TX_CHOM"
"31031","Commune simple",578,5.64031256745695,"moyenne",22.1548962741748,241.360605953539,219.205709679364,9.17916831814698
"31032","Commune simple",6980,0.772985428603634,"faible",309.822389354932,3373.05322533989,3063.23083598496,9.18522088615166
"31033","Commune simple",9584,1.25320529803747,"faible",619.985097190875,4512.49364568323,3892.50854849235,13.7393012793263
"31034","Commune simple",239,19.5951003244915,"forte",8.17094017094016,112.350427350427,104.179487179487,7.27272727272727
"31035","Commune simple",4161,2.16412630729388,"moyenne",166.463050770405,1794.23005790959,1627.76700713919,9.27768710799255
"31036","Commune simple",1446,0.472564566096527,"faible",49.3483580167418,699.256922086284,649.908564069543,7.05725699067909
"31037","Commune simple",1491,1.97527185886642,"moyenne",63.2990190816935,757.754168157424,694.45514907573,8.3535032523296
"31038","Commune simple",652,4.95171476325698,"moyenne",25.3722422242774,323.914535508134,298.542293283857,7.83300514269148
"31039","Commune simple",69,28.2608695652174,"forte",3,32,29,9.375
"31040","Commune simple",39,51.1461318051576,"forte",3.44117647058823,14.9117647058823,11.4705882352941,23.0769230769231
"31041","Commune simple",104,38.4286775913764,"forte",1.85714285714286,50.1428571428572,48.2857142857143,3.7037037037037
"31042","Commune simple",2324,73.2482863670982,"forte",111,884,773,12.5565610859729
"31043","Commune simple",156,12.6726040406172,"moyenne",5.27027027027025,66.4054054054051,61.1351351351349,7.93650793650794
"31044","Commune simple",16394,2.45953310414682,"moyenne",781.065442331514,7559.95690189021,6778.8914595587,10.3316123685338
"31045","Commune simple",474,21.3758058775592,"forte",24.0704609340108,191.638844848685,167.568383914675,12.5603245798191
"31046","Commune simple",12,77.2455089820359,"forte",0,6,6,0
"31047","Commune simple",88,16.8114629491865,"forte",6.92134831460674,46.4719101123595,39.5505617977528,14.8936170212766
"31048","Commune simple",3338,1.27569099929128,"faible",112,1624,1512,6.89655172413793
"31049","Commune simple",559,1.22917786136487,"faible",21.9097848417184,283.11278380666,261.202998964942,7.73888926777702
"31050","Commune simple",628,3.58748551577611,"moyenne",38.9983865599078,248.528987313323,209.530600753415,15.6916852965494
"31051","Commune simple",451,3.50877192982456,"moyenne",19,238,219,7.98319327731092
"31052","Commune simple",1557,2.88937024951856,"moyenne",74,797,723,9.28481806775408
"31053","Commune simple",1337,0.646551724137931,"faible",65,605,540,10.7438016528926
"31054","Commune simple",171,11.5455685712366,"moyenne",3.93103448275862,86.4827586206896,82.551724137931,4.54545454545455
"31055","Commune simple",164,2.7517552556502,"moyenne",3.85882352941176,82.9647058823529,79.1058823529412,4.65116279069767
"31056","Commune simple",6294,1.07060700490026,"faible",362.611089356419,3148.21312634174,2785.60203698532,11.5179968701095
"31057","Commune simple",1502,0.821040285108632,"faible",54.2764827169856,745.200404556048,690.923921839062,7.28347467139672
"31058","Commune simple",121,2.14705022379164,"moyenne",2.18018018018018,63.2252252252252,61.045045045045,3.44827586206897
"31059","Commune simple",111,20.3676766644856,"forte",4.85684367784286,49.2298949315424,44.3730512536996,9.86563892650316
"31060","Commune simple",110,8.62007689573844,"moyenne",6.69565217391304,66,59.304347826087,10.1449275362319
"31061","Commune simple",195,10.3448275862069,"moyenne",5,90,85,5.55555555555556
"31062","Commune simple",112,4.84076433121019,"moyenne",2.94736842105263,54.0350877192982,51.0877192982456,5.45454545454546
"31063","Commune simple",161,6.93196405648267,"moyenne",7.95061728395062,70.5617283950617,62.6111111111111,11.2676056338028
"31064","Commune simple",25,64.5833333333333,"forte",0,11,11,0
"31065","Commune simple",2984,2.48259533063074,"moyenne",170.175066312997,1523.66047745358,1353.48541114058,11.1688311688312
"31066","Commune simple",4050,1.96495660135433,"moyenne",193.489460815571,1880.44126616224,1686.95180534667,10.2895774676579
"31067","Commune simple",42,60.9843410470664,"forte",1.90909090909091,17.1818181818182,15.2727272727273,11.1111111111111
"31068","Commune simple",20,58.2712369597616,"forte",0,6.95652173913043,6.95652173913043,0
"31069","Commune simple",24288,3.22733676081174,"moyenne",1596.38593769988,12975.5591341198,11379.17319642,12.303022329898
"31070","Commune simple",531,18.2359184293046,"forte",27.1821610496259,203.147086197011,175.964925147386,13.3805320856361
"31071","Commune simple",425,2.5,"moyenne",30,208,178,14.4230769230769
"31072","Commune simple",71,19.6236559139785,"forte",1.94520547945205,23.3424657534246,21.3972602739726,8.33333333333333
"31073","Commune simple",534,5.03309383074366,"moyenne",29.0603386538852,271.129589857576,242.069251203691,10.7182468240189
"31074","Commune simple",294,2.54382944011628,"moyenne",10.7299270072993,151.29197080292,140.562043795621,7.09219858156028
"31075","Commune simple",1164,1.72938855140975,"faible",46.1370767960364,605.549132947977,559.412056151941,7.61904761904762
"31076","Commune simple",489,8.39090143218204,"moyenne",26.8858308934619,258.196158948551,231.310328055089,10.4129476607819
"31077","Commune simple",525,2.0228906042871,"moyenne",25.2245264131368,254.595208252647,229.370681839511,9.90769880794664
"31078","Commune simple",143,10.3728813559322,"moyenne",6,41,35,14.6341463414634
"31079","Commune simple",4577,0.831516806352528,"faible",198.460113080788,2245.62888665697,2047.16877357618,8.83761846224879
"31080","Commune simple",1596,7.39644334373919,"moyenne",78.7593851330067,560.0623899727,481.303004839693,14.0626091919591
"31081","Commune simple",6,63.4146341463415,"forte",0,3,3,0
"31082","Commune simple",1014,2.23214285714286,"moyenne",45,547,502,8.22669104204753
"31083","Commune simple",244,17.6830260138615,"forte",7.29914529914528,96.9743589743587,89.6752136752134,7.52688172043011
"31084","Commune simple",1090,4.21307370653534,"moyenne",86.2662942271882,515.567970204842,429.301675977654,16.7322834645669
"31085","Commune simple",242,73.9017126292722,"forte",6.92286501377421,99.8870523415994,92.9641873278251,6.93069306930693
"31086","Commune simple",100,6.17067833698034,"moyenne",2.12765957446808,48.9361702127658,46.8085106382978,4.34782608695652
"31087","Commune simple",324,4.99123716197117,"moyenne",10.8658536585366,164.963414634146,154.09756097561,6.58682634730539
"31088","Commune simple",2786,0.928026148643272,"faible",146.243935077991,1435.0476052139,1288.80367013591,10.1908769121421
"31089","Commune simple",646,1.70940170940171,"faible",18,304,286,5.92105263157895
"31090","Commune simple",393,4.75805146546132,"moyenne",25.0282968363362,178.498089909018,153.469793072681,14.0216048525188
"31091","Commune simple",5654,0.545588403887604,"faible",283.519104026214,2888.42760799516,2604.90850396895,9.8156901437112
"31092","Commune simple",123,46.4537666918619,"forte",2.952,53.136,50.184,5.55555555555556
"31093","Commune simple",955,1.06324472960587,"faible",47.711302262117,471.712606739968,424.001304477851,10.1144852989731
"31094","Commune simple",2716,2.78490289483323,"moyenne",110.745461539721,1345.90219247069,1235.15673093097,8.2283439435093
"31095","Commune simple",128,13.6986301369863,"moyenne",6,64,58,9.375
"31096","Commune simple",163,7.11011436085993,"moyenne",5.52542372881356,74.5932203389831,69.0677966101695,7.40740740740741
"31097","Commune simple",459,3.42870809681452,"moyenne",23.5062904236303,219.732714829587,196.226424405957,10.6976744186047
"31098","Commune simple",1083,1.85873605947955,"moyenne",51,475,424,10.7368421052632
"31099","Commune simple",321,6.18949477615758,"moyenne",13.1692307692308,162.146153846154,148.976923076923,8.12182741116751
"31100","Commune simple",2380,3.38607623622783,"moyenne",126.010781673821,1106.87061996911,980.859838295286,11.3844183231947
"31101","Commune simple",465,0,"faible",18.7819369817966,251.923957420286,233.14202043849,7.45539930942837
"31102","Commune simple",212,3.42641583951399,"moyenne",11.2657004830918,98.3188405797101,87.0531400966183,11.4583333333333
"31103","Commune simple",57,7.1955387659651,"moyenne",2.85,37.05,34.2,7.69230769230769
"31104","Commune simple",670,0.355720566643442,"faible",34.4108761329307,342.084592145017,307.673716012086,10.0591715976331
"31105","Commune simple",217,2.97678409018764,"moyenne",5.97230266263943,98.549330524318,92.5770278616786,6.06021637170403
"31106","Commune simple",2490,0.936967632027257,"faible",114,1229,1115,9.27583401139137
"31107","Commune simple",5607,1.81107803340467,"moyenne",381.759731384085,2561.44541510667,2179.68568372259,14.9040744390872
"31108","Commune simple",270,8.44155844155844,"moyenne",16,105,89,15.2380952380952
"31109","Commune simple",457,13.8297872340426,"moyenne",38,166,128,22.8915662650602
"31110","Commune simple",629,11.467452543989,"moyenne",32.6983678353262,282.934031388482,250.235663553155,11.5568875454327
"31111","Commune simple",292,8.27586206896552,"moyenne",23,148,125,15.5405405405405
"31112","Commune simple",187,5.93975322271249,"moyenne",6.92592592592592,85.0899470899471,78.1640211640211,8.13953488372093
"31113","Commune simple",12963,0.935253411113196,"faible",671.737764214941,6763.97787758069,6092.24011336575,9.93110528113088
"31114","Commune simple",256,20.5514062206667,"forte",8.192,104.448,96.256,7.84313725490196
"31115","Commune simple",61,21.0087536473531,"forte",3.87301587301587,23.2380952380952,19.3650793650794,16.6666666666667
"31116","Commune simple",10199,0.508974176595276,"faible",558.314488319439,5115.23607781594,4556.9215894965,10.9147355044036
"31117","Commune simple",4238,0.720720720720721,"faible",173,1929,1756,8.96837739761535
"31118","Commune simple",6226,1.51247719049845,"faible",326.248331830358,3372.17342943632,3045.92509760596,9.67471984039959
"31119","Commune simple",216,16.18429930515,"forte",14.0651162790698,100.46511627907,86.4000000000002,14
"31120","Commune simple",750,4.5045045045045,"moyenne",33,394,361,8.3756345177665
"31121","Commune simple",64,17.7049180327869,"forte",1.96923076923077,24.6153846153846,22.6461538461539,8
"31122","Commune simple",118,6.25,"moyenne",11,59,48,18.6440677966102
"31123","Commune simple",54,61.7455816218384,"forte",1.5,30.75,29.25,4.8780487804878
"31124","Commune simple",380,7.92428714889997,"moyenne",13.1753029434945,202.290407151951,189.115104208456,6.51306363410396
"31125","Commune simple",37,64.4370658394861,"forte",0,9.51428571428574,9.51428571428574,0
"31126","Commune simple",377,4.8780487804878,"moyenne",9,208,199,4.32692307692308
"31127","Commune simple",4,88.8888888888889,"forte",0,2,2,0
"31128","Commune simple",836,3.8718178544889,"moyenne",38.1574801697389,432.779249235249,394.62176906551,8.81684605654403
"31129","Commune simple",28,60.7142857142857,"forte",0,8,8,0
"31130","Commune simple",90,17.1875,"forte",2.09302325581396,34.5348837209303,32.4418604651164,6.06060606060606
"31131","Commune simple",72,47.1072541165999,"forte",2.95890410958904,27.6164383561644,24.6575342465753,10.7142857142857
"31132","Commune simple",58,33.4028166149779,"forte",1.93333333333333,19.3333333333333,17.4,10
"31133","Commune simple",94,41.4758397620832,"forte",0.969072164948454,40.7010309278351,39.7319587628866,2.38095238095238
"31134","Commune simple",70,25.531914893617,"forte",5.83333333333333,38.8888888888889,33.0555555555555,15
"31135","Commune simple",4883,2.22688781203986,"moyenne",453.789838888532,2025.86394159673,1572.0741027082,22.3998181502193
"31136","Commune simple",1754,0.643151839741364,"faible",76.3139441808725,855.017146770713,778.703202589841,8.92542850972055
"31137","Commune simple",173,0,"faible",4.2716049382716,89.7037037037036,85.432098765432,4.76190476190476
"31138","Commune simple",237,8.47293539733865,"moyenne",11.2370689655172,98.0689655172413,86.8318965517241,11.4583333333333
"31139","Commune simple",186,41.2047999508281,"forte",12.8617021276596,69.2553191489362,56.3936170212766,18.5714285714286
"31140","Commune simple",185,33.3333333333333,"forte",9,79,70,11.3924050632911
"31141","Commune simple",243,11.9400937059439,"moyenne",14.2941176470589,94.5610859728509,80.2669683257921,15.1162790697674
"31142","Commune simple",252,49.8177498058186,"forte",6.09677419354836,130.064516129032,123.967741935483,4.6875
"31143","Commune simple",280,22.4852071005917,"forte",23,119,96,19.327731092437
"31144","Commune simple",738,39.6148555708391,"forte",37,290,253,12.7586206896552
"31145","Commune simple",2899,2.33774191098878,"moyenne",176.405855227161,1350.91732809277,1174.51147286561,13.0582272918366
"31146","Commune simple",12,78.4513651877134,"forte",0,4.28571428571428,4.28571428571428,0
"31147","Commune simple",616,4.07123639393075,"moyenne",37.6583526175161,321.063926916111,283.405574298595,11.729238154916
"31148","Commune simple",512,5.37583352257489,"moyenne",35.7762649332496,242.852885384439,207.076620451189,14.7316614651769
"31149","Commune simple",38716,1.70671104747778,"faible",2688.87443621163,19782.7087026515,17093.8342664399,13.5920438228524
"31150","Commune simple",6521,6.53060433324871,"moyenne",304.917301957435,3451.11375372457,3146.19645176713,8.83533038076062
"31151","Commune simple",800,0.977198697068404,"faible",28,405,377,6.91358024691358
"31152","Commune simple",95,16.4240324409987,"forte",5.10752688172045,40.8602150537636,35.7526881720432,12.5
"31153","Commune simple",433,7.97276626756977,"moyenne",14.5371702637889,178.599520383692,164.062350119903,8.13953488372093
"31155","Commune simple",241,18.6450459102815,"forte",12.2542372881356,102.118644067797,89.8644067796614,12
"31156","Commune simple",340,14.5662650610342,"moyenne",20.8853440211068,145.146551564855,124.261207543748,14.3891424191189
"31157","Commune simple",17771,0.654916092288671,"faible",1111.01577633136,8700.132674403,7589.11689807164,12.7701015364987
"31158","Commune simple",187,7.68566054999238,"moyenne",8.9047619047619,79.1534391534391,70.2486772486772,11.25
"31159","Commune simple",460,7.68375029119526,"moyenne",15.1177168936127,161.302626342121,146.184909448508,9.3722695261937
"31160","Commune simple",2322,1.44290781001438,"faible",84.579415501906,1255.90597204574,1171.32655654384,6.734534064213
"31161","Commune simple",1119,2.08718636116136,"moyenne",45.9991610738255,625.213087248322,579.213926174497,7.35735735735736
"31162","Commune simple",1020,0.482941805512466,"faible",35.5251064562168,509.227935078548,473.702828622331,6.97626819132322
"31163","Commune simple",2654,0.921519339486729,"faible",122.056841222984,1417.31006396716,1295.25322274418,8.61186583839934
"31164","Commune simple",223,8.48083393811445,"moyenne",5.3605769230769,106.139423076923,100.778846153846,5.05050505050505
"31165","Commune simple",6091,1.16835371165418,"faible",302.888995829323,3146.13731151748,2843.24831568816,9.62732919254658
"31166","Commune simple",249,3.37817129235483,"moyenne",11.0443548387097,106.427419354839,95.3830645161294,10.377358490566
"31167","Commune simple",695,18.2379213242715,"forte",43.1864161849712,298.287572254336,255.101156069365,14.4781144781145
"31168","Commune simple",114,21.5183977643224,"forte",0.974358974358974,49.6923076923077,48.7179487179487,1.96078431372549
"31169","Commune simple",6557,0.839748075577327,"faible",269,3300,3031,8.15151515151515
"31170","Commune simple",245,10,"moyenne",11,88,77,12.5
"31171","Commune simple",322,2.33824913421732,"moyenne",13.246835443038,153.867088607595,140.620253164557,8.60927152317881
"31172","Commune simple",58,8.45676063067367,"moyenne",1.96610169491525,24.5762711864407,22.6101694915254,8
"31173","Commune simple",253,15.0700445410929,"moyenne",11.4566037735849,125.067924528302,113.611320754717,9.16030534351145
"31174","Commune simple",523,27.5827889896342,"forte",22.5849955400429,230.446499936581,207.861504396538,9.80053745500944
"31175","Commune simple",598,0.692041522491349,"faible",31,253,222,12.2529644268775
"31176","Commune simple",185,34.3373237336515,"forte",14,86,72,16.2790697674419
"31177","Commune simple",130,42.2468151504788,"forte",4.77941176470588,52.5735294117647,47.7941176470588,9.09090909090909
"31178","Commune simple",203,17.6399673793568,"forte",7.14070351758792,79.5678391959797,72.4271356783918,8.97435897435897
"31179","Commune simple",346,8.87003938200556,"moyenne",24.3022134509371,184.115154717463,159.812941266526,13.1994639377896
"31180","Commune simple",117,7.45632386739194,"moyenne",2.01724137931034,58.4999999999999,56.4827586206895,3.44827586206897
"31181","Commune simple",2028,0.91667653755544,"faible",99.6279136735135,1078.45246818802,978.824554514508,9.23804401327996
"31182","Commune simple",5070,0.489795918367347,"faible",355,2580,2225,13.7596899224806
"31183","Commune simple",299,12.0650107832786,"moyenne",14.484429065744,141.740484429066,127.256055363322,10.2189781021898
"31184","Commune simple",1916,0.267512984383271,"faible",82.0743612398495,916.401420265522,834.327059025673,8.95615823206263
"31185","Commune simple",122,3.49881162744002,"moyenne",4.135593220339,57.898305084746,53.762711864407,7.14285714285714
"31186","Commune simple",2964,0.618441325215045,"faible",186.927876551493,1587.89265347199,1400.9647769205,11.7720726361929
"31187","Commune simple",11748,0.946994223913108,"faible",563.286472607714,6002.53501012609,5439.24853751838,9.38414306051472
"31188","Commune simple",5755,1.59692308659067,"faible",235.589282523485,2976.44060222769,2740.85131970421,7.91513468628134
"31189","Commune simple",208,12.0750406652276,"moyenne",7.84905660377358,113.811320754717,105.962264150943,6.89655172413793
"31190","Commune simple",240,62.3758515951884,"forte",6.18025751072964,77.2532188841205,71.0729613733909,8
"31191","Commune simple",94,43.0894308943089,"forte",5,41,36,12.1951219512195
"31192","Commune simple",757,1.54928050986924,"faible",20.2767857142857,378.5,358.223214285714,5.35714285714286
"31193","Commune simple",1898,3.36214193451227,"moyenne",79.1136281912982,855.895001797915,776.781373606617,9.24338009044451
"31194","Commune simple",178,5.38187009279085,"moyenne",8.18390804597704,95.1379310344831,86.954022988506,8.60215053763441
"31195","Commune simple",28,23.5294117647059,"forte",3,14,11,21.4285714285714
"31196","Commune simple",243,6.42951939482115,"moyenne",19.6468085106383,133.391489361702,113.744680851064,14.7286821705426
"31197","Commune simple",334,7.5039728500018,"moyenne",9.21581569635564,139.546533873362,130.330718177007,6.60411651981191
"31198","Commune simple",106,12.5961332942008,"moyenne",8.23300970873784,46.3106796116504,38.0776699029125,17.7777777777778
"31199","Commune simple",208,36.2742473288387,"forte",4.0193236714976,79.3816425120776,75.36231884058,5.06329113924051
"31200","Commune simple",74,44.6372837318311,"forte",1.87341772151899,31.8481012658228,29.9746835443038,5.88235294117647
"31201","Commune simple",68,16.2162162162162,"forte",5,31,26,16.1290322580645
"31202","Commune simple",6009,2.05607476635514,"moyenne",305,2925,2620,10.4273504273504
"31203","Commune simple",8890,0.375477464707117,"faible",509.361147725105,4639.52248670419,4130.16133897909,10.9787407903468
"31204","Commune simple",80,13.1578947368421,"moyenne",6,37,31,16.2162162162162
"31205","Commune simple",2986,1.18798043326345,"faible",162,1680,1518,9.64285714285714
"31206","Commune simple",1250,4.83016689059426,"moyenne",39.9591332809113,605.431091839509,565.471958558598,6.60011251809048
"31207","Commune simple",84,35.2272727272727,"forte",5,39,34,12.8205128205128
"31208","Commune simple",322,20.5263157894737,"forte",14,129,115,10.8527131782946
"31209","Commune simple",158,4,"moyenne",9,87,78,10.3448275862069
"31210","Commune simple",1259,2.53807106598985,"moyenne",30,643,613,4.6656298600311
"31211","Commune simple",689,0.959534294907076,"faible",23.134306569343,348.020437956203,324.88613138686,6.64739884393064
"31212","Commune simple",1756,1.5015015015015,"faible",77,910,833,8.46153846153846
"31213","Commune simple",142,51.8200431703073,"forte",3.91724137931034,67.5724137931034,63.6551724137931,5.79710144927536
"31215","Commune simple",508,0.504535972492946,"faible",9.16281290442096,240.282524351441,231.11971144702,3.81334969288873
"31216","Commune simple",272,1.16645135396154,"faible",11.0814814814815,130.962962962963,119.881481481482,8.46153846153846
"31217","Commune simple",74,34.0605207600282,"forte",1.12121212121212,22.4242424242424,21.3030303030303,5
"31218","Commune simple",133,22.1802474126654,"forte",5.33350909100121,47.7638319633407,42.4303228723395,11.1664179186769
"31219","Commune simple",421,7.02974121282349,"moyenne",33.6798726643813,194.327691569343,160.647818904961,17.3314839446663
"31220","Commune simple",357,5.76801253722448,"moyenne",14.2120502025346,172.814820908982,158.602770706448,8.22386073589124
"31221","Commune simple",66,82.3008849557522,"forte",0,30,30,0
"31222","Commune simple",47,63.2352941176471,"forte",3,12,9,25
"31223","Commune simple",50,9.67806438712253,"moyenne",2.27272727272728,26.1363636363637,23.8636363636364,8.69565217391304
"31224","Commune simple",1208,2.91878172588833,"moyenne",103,463,360,22.2462203023758
"31225","Commune simple",181,5.52740672501149,"moyenne",10.0555555555556,92.5111111111115,82.4555555555559,10.8695652173913
"31226","Commune simple",83,0,"faible",4.82558139534884,46.3255813953488,41.5,10.4166666666667
"31227","Commune simple",846,1.15918655343598,"faible",29.8351661508325,412.327034452367,382.491868301534,7.23580159871353
"31228","Commune simple",1782,0.421403404713165,"faible",57.6972790938748,973.160774050021,915.463494956146,5.92885375494071
"31229","Commune simple",676,4.18072161627579,"moyenne",38.1534008683068,366.859623733719,328.706222865413,10.4
"31230","Commune simple",3673,0.7644814282249,"faible",153.787890756795,1761.33528477864,1607.54739402184,8.73132401796645
"31231","Commune simple",576,1.65233895277437,"faible",39.0376735515625,304.965499712388,265.927826160826,12.8006851884488
"31232","Commune simple",8773,1.4043820198155,"faible",526.356997826907,4369.48936415907,3843.13236633217,12.0461901599847
"31233","Commune simple",988,2.86249787016529,"moyenne",34.0277491221165,474.095912193011,440.068163070895,7.17739770518487
"31234","Commune simple",432,5.14415340461043,"moyenne",18.9124423963134,223.963133640553,205.05069124424,8.44444444444444
"31235","Commune simple",44,68.4210526315789,"forte",1,13,12,7.69230769230769
"31236","Commune simple",75,42.5650365325344,"forte",2,32,30,6.25
"31237","Commune simple",222,10.5421779428557,"moyenne",6.96860986547085,88.6008968609866,81.6322869955157,7.86516853932584
"31238","Commune simple",493,6.38749850635299,"moyenne",16.2161317308595,212.87824120527,196.66210947441,7.6175618696619
"31239","Commune simple",1664,15.6822499290422,"moyenne",112.167453359689,612.037362590196,499.869909230507,18.3268963981196
"31240","Commune simple",593,1.32743362831858,"faible",20,309,289,6.47249190938511
"31241","Commune simple",324,17.0882260055699,"forte",15.454243793552,129.5170055671,114.062761773548,11.9322120874278
"31242","Commune simple",20,64.2893313508738,"forte",1.05263157894737,6.31578947368422,5.26315789473685,16.6666666666667
"31243","Commune simple",93,9.9556033902866,"moyenne",7.23333333333331,46.4999999999999,39.2666666666665,15.5555555555556
"31244","Commune simple",363,34.1232779408642,"forte",13.598245589125,146.839590854925,133.2413452658,9.26061255684091
"31245","Commune simple",193,37.8830039274862,"forte",10.2659574468085,80.0744680851063,69.8085106382978,12.8205128205128
"31246","Commune simple",857,6.05848607807474,"moyenne",49.1790312358677,396.573607153233,347.394575917365,12.4009844197386
"31247","Commune simple",1346,7.55588859747725,"moyenne",57.716087223739,584.956852240395,527.240765016656,9.86672555466021
"31248","Commune simple",5838,0.700164744645799,"faible",318,2883,2565,11.0301768990635
"31249","Commune simple",1278,1.6434641711585,"faible",49.09383974361,691.78342315841,642.6895834148,7.09670658476709
"31250","Commune simple",663,4.04411764705881,"moyenne",35.5870436764324,317.768494973424,282.181451296992,11.1990471803722
"31251","Commune simple",147,8.53658536585366,"moyenne",13,75,62,17.3333333333333
"31252","Commune simple",1899,0.524246395806029,"faible",95,967,872,9.82419855222337
"31253","Commune simple",2501,0.500500500500501,"faible",136,1358,1222,10.0147275405007
"31254","Commune simple",4117,7.77871570543156,"moyenne",193.203999139389,1793.48490699642,1600.28090785703,10.7725466986478
"31255","Commune simple",328,26.4784051468674,"forte",17.356394129979,144.622641509434,127.266247379455,12.0011596723925
"31256","Commune simple",277,2.05587388357584,"moyenne",7.64137931034482,147.096551724138,139.455172413793,5.19480519480519
"31258","Commune simple",206,4.18434816934767,"moyenne",17,116,99,14.6551724137931
"31259","Commune simple",2048,0.800542217564379,"faible",83.1841267665348,947.733546799712,864.549420033177,8.77716390302204
"31260","Commune simple",107,16.7621695452231,"forte",3.14705882352942,52.450980392157,49.3039215686276,6
"31261","Commune simple",1171,3.49344978165939,"moyenne",57,587,530,9.71039182282794
"31262","Commune simple",403,7.68361076385799,"moyenne",22.2763819095477,214.663316582914,192.386934673367,10.377358490566
"31263","Commune simple",2992,0.766220160306157,"faible",156.539721953177,1525.65576857333,1369.11604662016,10.2604876655472
"31264","Commune simple",578,0.955163991801718,"faible",23.67539635501,305.24521707408,281.569820719069,7.7561891327733
"31265","Commune simple",247,8.52713178294574,"moyenne",12,129,117,9.30232558139535
"31266","Commune simple",215,4.6126811003861,"moyenne",9.83968280309142,84.1839528708933,74.3442700678018,11.6883116883117
"31267","Commune simple",57,33.3333333333333,"forte",4,21,17,19.047619047619
"31268","Commune simple",134,4.27007234712467,"moyenne",1.97058823529412,62.0735294117647,60.1029411764706,3.17460317460317
"31269","Commune simple",1431,0.709219858156028,"faible",75,765,690,9.80392156862745
"31270","Commune simple",985,6.50224215246637,"moyenne",47,407,360,11.5479115479115
"31271","Commune simple",2028,2.22474762190364,"moyenne",83.8534220902036,1053.07360087235,969.22017878215,7.96273138180849
"31272","Commune simple",68,3.16659017898118,"moyenne",3.94202898550725,25.6231884057971,21.6811594202899,15.3846153846154
"31273","Commune simple",2794,0.920854211465263,"faible",94.4099217531132,1418.53546286936,1324.12554111625,6.65545023189935
